ph_num,ph_name,ph_phone,ph_addr,ph_lat,ph_lng,ph_direction,ph_photo,ph_created_at,ph_updated_at,ph_night_yn,ph_holiday_yn
192,365스마일약국,042-342-0045,"대전광역시 서구 관저로 27, 102호 (관저동)",36.29676522035805,127.32614595788604,,,,,1,1
193,365스마일약국,041-634-3657,충청남도 홍성군 홍북읍 홍학로 95,36.646790101482445,126.6765830094902,,,,,1,1
194,365스마일약국,070-4032-8864,"경기도 오산시 죽담안로 38-15, 1층 103호 (궐동)",37.3903294088302,126.954133500425,,,,,0,0
195,365시티약국,031-862-3650,경기도 양주시 화합로 1361 ,37.8435655621,127.062486711,,,,,1,1
196,365시티약국,02-6958-8909,"서울특별시 중랑구 용마산로 670, B동 219호 (망우동, 신내역 프라디움 더 테라스)",37.61067425462106,127.10159434023764,,,,,1,1
197,365신정약국,070-4795-2511,"서울특별시 양천구 신목로 88, 1층 103호 (신정동)",37.5223719258406,126.875029234072,,,,,1,1
198,365신흥약국,032-671-8166,"경기도 부천시 오정구 평천로 723, 1층 108,109호 (삼정동)",37.5153971563179,126.771318888832,,,,,1,1
199,365아라약국,032-719-3651,"인천광역시 서구 이음5로 30, 연세프라자9 106호 (원당동)",37.5938016743895,126.710909298845,,,,,1,1
200,365아란약국,031-8035-7694,"경기도 파주시 해올2길 8, 105호 (다율동)",37.733754291221,126.730764588072,,,,,1,1
201,365아이맘약국,033-264-6577,강원특별자치도 춘천시 동면 춘천순환로 609,37.84933299489365,127.73905198227504,,,,,1,1
202,365약국,031-858-4435,"경기도 동두천시 지행로 53, 1층 (지행동)",37.8926954664374,127.053238568833,,,,,1,0
203,365약국,031-523-3311,"경기도 남양주시 오남읍 진건오남로 813, 104~105호",37.6989919027,127.2018861489,,,,,1,0
204,365약국,02-2208-0365,"서울특별시 중랑구 면목로 지하407, 면목역 지하1층 108호 (면목동)",37.5883848968931,127.087567841531,,,,,1,1
205,365약국,064-748-3650,"제주특별자치도 제주시 서해안로 161, 1층 (도두일동)",33.50405647458439,126.4660807983374,,,,,1,1
206,365약국,053-290-0365,"경상북도 경산시 대학로 11, 101호 (중산동)",35.83534073760295,128.72402052304852,,,,,1,1
207,365약국,054-638-5535,"경상북도 영주시 구성로 377, 1층 (영주동)",36.8247467145,128.6209700131,,,,,1,0
208,365약국,033-251-7371,강원특별자치도 춘천시 방송길 84 (온의동),37.86863097288894,127.71801494372968,,,,,1,1
209,365약국,054-858-8896,"경상북도 안동시 경북대로 385, 1층 (옥동)",36.5638103785,128.701617932,,,,,1,1
210,365약국,02-985-1365,"서울특별시 성북구 동소문로 321, 1층 (길음동)",37.60861274565191,127.02947714984374,,,,,1,1
211,365약국,041-356-3650,"충청남도 당진시 송산면 송산로 781, 365약국",36.9569547750543,126.693787273539,,,,,1,1
212,365약국,043-237-2351,"충청북도 청주시 흥덕구 진재로 55, 1층 (복대동)",36.6360870346281,127.429360926702,,,,,1,1
213,365약국,031-794-0367,"경기도 하남시 미사강변중앙로 226, 우성르보아파크 1층 112호 (망월동)",37.56679518975466,127.18924541345127,,,,,1,1
214,365약국,031-618-3365,"경기도 평택시 소사5길 120, 106호 (소사동)",36.9916809198704,127.126462305553,,,,,0,0
215,365약국,032-547-0365,"인천광역시 계양구 오조산로 1, 거승프라자 107호 (작전동)",37.53093444679512,126.73779872012592,,,,,1,1
216,365약국,054-783-3650,"경상북도 울진군 매화면 동해대로 2846, 1층",36.8819173283091,129.416420055922,,,,,1,0
217,365언제나약국,031-698-2306,"경기도 성남시 분당구 불정로 266, 유신제일조합 101-1호 (수내동)",37.3670961152988,127.127681544556,,,,,0,0
218,365에펠약국,031-791-3650,"경기도 하남시 미사강변동로 95, 힐스테이트 미사역 그랑파사쥬(12-1BL) B1048호 (망월동)",37.5637312032917,127.191741670397,,,,,1,1
219,365역삼역약국,050-71424-0368,"서울특별시 강남구 테헤란로 지하156, 역삼역 2호선 지하상가 127호 (역삼동)",37.5007162693593,127.036618203089,,,,,1,1
220,365연산온누리약국,051-852-3574,"부산광역시 연제구 반송로 30, 석산빌딩 1층 일부호 (연산동)",35.1876847412241,129.084202800316,,,,,1,1
221,365연약국,02-533-3653,"서울특별시 서초구 잠원로4길 50, 2층 1-213호 (잠원동)",37.512777866474,127.011981173143,,,,,1,1
222,365열린대형약국,051-724-5481,"부산광역시 기장군 기장읍 반송로 1369, 1층",35.2532815406609,129.192274535348,,,,,1,1
223,365열린약국,02-3661-3650,"서울특별시 강서구 공항대로41길 52, 버들빌딩 1층 (등촌동)",37.56007429324546,126.84615398862456,,,,,1,1
224,365열린약국,0445553658,"세종특별자치시 새롬중앙로 67, 오렌지빌딩 105호 (새롬동)",36.4868887809754,127.250228424524,,,,,1,1
225,365열린약국,031-000-0000,"경기도 평택시 평남로 1047-1, 102호 (동삭동)",37.009434798898,127.094914214401,,,,,0,0
226,365열린약국,070-8837-7582,"인천광역시 서구 청라라임로 51, 105호 (청라동, 청라 에일린의뜰)",37.53219907519832,126.652860152476,,,,,1,1
227,365열린약국,02-2633-2800,"서울특별시 영등포구 영중로 119, 리마크빌 영등포 2층 204-2호 (영등포동8가)",37.52674764813532,126.90514617334377,,,,,1,1
228,365열린약국,031-637-7328,"경기도 이천시 구만리로 191, 2층 (안흥동, 롯데캐슬 골드스카이)",37.2742780446662,127.45444878428624,,,,,1,1
229,365열린약국,02-874-2332,서울특별시 관악구 남부순환로 1615 (신림동),37.4845561108911,126.930086903853,,,,,1,1
230,365열린약국,052-209-0333,울산광역시 동구 방어진순환도로 652  (일산동),35.49988298739066,129.42880412715982,,,,,0,1
231,365열린약국,042-000-0000,"대전광역시 동구 한밭대로 1254, 1층 (용전동)",36.3557091035189,127.435926535202,,,,,1,1
232,365열린약국,02-3666-0784,"서울특별시 구로구 남부순환로97길 3, KS프리미어빌딩 105호 (개봉동)",37.49395149520896,126.85829886230049,,,,,1,1
233,365열린약국,02-459-2005,"서울특별시 강남구 삼성로 14, 2층 216-2호 (개포동, 개포자이 프레지던스)",37.4875869119659,127.073925753269,,,,,1,1
234,365열린약국,041-533-9610,"충청남도 아산시 번영로 223, 4층 (모종동, 아산동양고속터미널복합시설)",36.7848548885,127.015222632,,,,,1,0
235,365열린약국,041-555-2968,"충청남도 천안시 서북구 쌍용대로 348, 102호 (성정동)",36.828371553,127.1380138171,,,,,1,1
236,365열린약국,02-6737-0365,"서울특별시 양천구 목동중앙북로4길 6, 1층 108호 (목동)",37.54851863673127,126.86421871939604,,,,,1,1
237,365열린약국,050-71392-9238,"경상남도 양산시 신덕계2길 15, 1021동 103,104호 (덕계동, 트리마제 양산1단지)",35.3750176503941,129.159450883984,,,,,1,1
238,365열린약국,032-504-3650,"인천광역시 부평구 부일로 87 (부개동, 송신빌딩)",37.48899384051028,126.73973778649795,,,,,0,0
239,365열린약국,031-374-0360,"경기도 오산시 경기대로 133, 1층 102호 (원동)",37.1367483692288,127.072748261199,,,,,1,1
240,365열린온누리약국,02-6010-2720,"서울특별시 마포구 백범로 199, 메트로디오빌 103A호 (신공덕동)",37.5433390085319,126.95294164368296,,,,,1,1
241,365열린온누리약국,032-891-0012,"인천광역시 미추홀구 낙섬중로 105, 유원빌딩 1층 101호 (용현동)",37.45674668,126.6413016716,,,,,1,0
242,365열린온약국,02-489-1235,"서울특별시 강동구 양재대로84길 21, 1층 111호 (둔촌동)",37.52350399668457,127.13632701173547,,,,,1,1
243,365열린큰약국,0507-1362-3665,"경기도 성남시 수정구 위례광장로 104, 위례 한화 오벨리스크 센트럴스퀘어 1층 1049,1050,1051호 (창곡동)",37.4730513390026,127.141262948182,,,,,0,0
244,365열시약국,051-201-5689,"부산광역시 강서구 명지국제8로 233, 더스퀘어 103호 (명지동)",35.0985339516115,128.918290690815,,,,,1,0
245,365영통탑약국,031-217-8230,"경기도 수원시 영통구 효원로 400, 레몬스포렉스 103-2호 (매탄동)",37.2580622885128,127.045385098491,,,,,0,1
246,365온누리약국,064-721-3365,"제주특별자치도 제주시 동광로 86, 1층 101호 (이도이동)",33.50460591343,126.537513496745,,,,,0,1
247,365올리브약국,02-985-9989,"서울특별시 강북구 도봉로 242, 한국전력 강북성북지사 1층 (미아동)",37.63069930389514,127.02470797623,,,,,1,1
248,365올바른약국,031-464-7511,경기도 안양시 만안구 태평로52번길 21 마드리드상가 1층,37.3955797615,126.9305013146,,,,,1,1
249,365용문약국,042-525-0365,"대전광역시 서구 계룡로 640, 1층 101호 (용문동)",36.338280034274,127.39275480196,,,,,1,1
250,365용호제일큰약국,051-626-7974,"부산광역시 남구 용호로 50, 1층 (용호동)",35.1263337860074,129.109324159997,,,,,0,0
251,365우리약국,031-000-0000,"경기도 부천시 원미구 석천로169번길 34, 파크리움 101호 (중동)",37.5030927191796,126.760862426798,,,,,0,0
252,365우리약국,031-533-6127,"경기도 포천시 일동면 화동로 1056, 1층층 (일동면)",37.9574142465856,127.31783043561023,,,,,1,1
253,365웃장대형약국,061-753-5522,"전라남도 순천시 중앙로 136, (매곡동)",34.95779650062776,127.48444310336886,,,,,1,1
254,365웰스팜약국,070-8807-5777,경기도 남양주시 별내2로 64 (별내동),37.64643818700651,127.12486446712124,,,,,0,1
255,365인후대형온누리약국,063-245-3007,"전북특별자치도 전주시 덕진구 무삼지로 66, 1층 (인후동1가)",35.8315141665694,127.163474625044,,,,,1,0
256,365일바른약국,042-000-0000,"대전광역시 유성구 반석로 80, 근린생활시설동 1층 107호 (반석동, 반석 더샵)",36.39051025711829,127.305334432628,,,,,1,1
257,365일박사약국,063-226-3650,"전북특별자치도 전주시 덕진구 기지로 77, 302동 A-113호 (장동, 전북혁신도시 더 M city 센텀)",35.8388050151768,127.059284983827,,,,,1,1
258,365일연향대형약국,061-746-3651,"전라남도 순천시 연향3로 11, 1층 1A 4호~6호 (연향동)",34.95102333485009,127.51727013388592,,,,,1,1
259,365일정성약국,061-685-1055,전라남도 여수시 장성3길 52 (안산동),34.754309259,127.6540215671,,,,,1,0
260,365일행복한약국,063-462-1010,"전북특별자치도 군산시 공단대로 383, 행복한약국 (나운동)",35.961835960576586,126.69974473596248,,,,,1,1
261,365자양미소약국,02-453-7985,"서울특별시 광진구 뚝섬로 606, 1층 (자양동)",37.53263520025247,127.0769485745748,,,,,1,1
262,365자연약국,031-202-3696,경기도 수원시 영통구 덕영대로 1503 (영통동),37.24613828426053,127.05520496466256,,,,,1,1
263,365정약국,02-2013-5811,"서울특별시 강서구 양천로 570, NH서울축산농협 NH서울타워 1층 115호 (등촌동)",37.55666552305615,126.86194609482226,,,,,1,1
264,365정화약국,02-935-4869,"서울특별시 노원구 상계로 59, 동익빌딩 1층 7,8호 (상계동)",37.656046328672566,127.06146795127394,,,,,1,1
265,365조아약국,050-71407-7746,"광주광역시 서구 풍암순환로 56, 1층 108호 (풍암동)",35.1215180842874,126.878137894923,,,,,1,1
266,365조은약국,031-403-1178,"경기도 시흥시 목감중앙로 47, 골든프라자 101호 (조남동)",37.3735332425,126.8547661396,,,,,1,0
267,365종로약국,02-3390-4006,"서울특별시 동대문구 전농로 60-1, 1층 (답십리동)",37.5702886659296,127.057408838132,,,,,1,1
268,365종로약국,061-000-0000,"전라남도 나주시 대호길 85-1, 1층 (대호동)",35.0427383102712,126.717106182483,,,,,1,1
269,365종로온누리약국,07042284523,"경기도 남양주시 진접읍 해밀예당1로 221, 지안빌딩 101호",37.7206501139138,127.202725384062,,,,,1,1
270,365중앙약국,031-683-0963,경기도 평택시 안중읍 안현로서6길 18,36.9841966020265,126.92739535804368,,,,,0,1
271,365중앙약국,02-000-0000,"서울특별시 영등포구 디지털로37길 27, 대덕빌딩 1층 (대림동)",37.4909974130095,126.897903198783,,,,,1,1
272,365지키미약국,054-471-6166,"경상북도 구미시 옥계북로 98, 1층 (옥계동)",36.1382917994338,128.428385433763,,,,,1,1
273,365진약국,031-297-8335,"경기도 화성시 봉담읍 상리중심상가길 28-8, 1층 111-112호",37.2262346445035,126.946184820377,,,,,0,0
274,365청솔약국,055-242-9223,경상남도 창원시 마산합포구 해안대로 7,35.18062467480484,128.5596953331065,,,,,1,0
275,365칠곡대구제일큰약국,053-217-3650,"대구광역시 북구 칠곡중앙대로 244, 1,2층 (태전동)",35.9178421122272,128.548441110331,,,,,1,1
276,365케어약국,031-464-0320,"경기도 안양시 만안구 관악대로 54, 105호 (안양동)",37.396786992478,126.930726294448,,,,,0,0
277,365코오롱약국,051-363-0089,"부산광역시 북구 화명대로 40, 현천휴먼 타워 1층 101호 (화명동)",,,,,,,1,1
278,365큰솔약국,055-388-5983,"경상남도 양산시 물금읍 황산로 453, 1층 1,2호",35.3157144244656,128.991143234409,,,,,1,1
279,365큰약국,050-71457-9033,"대구광역시 수성구 무학로 125, 1층 (두산동)",35.8303601183769,128.622248486814,,,,,0,0
280,365팜프라자약국,031-571-3909,"경기도 남양주시 진접읍 광릉내로 17-1, 나동 1층 일부호",37.7424246864682,127.198360830786,,,,,0,0
281,365편한약국,031-407-1025,"경기도 안산시 상록구 샘골로 150, 동성빌딩 205호 (본오동)",37.29721179436057,126.86337640925436,,,,,0,1
282,365하나로약국,054-054-0054,"경상북도 구미시 산동읍 해마루공원로 345, 1층",36.1643104224114,128.43410730924,,,,,1,1
283,365하나로약국,031-8067-6676,"경기도 수원시 권선구 곡반정로 121, 1층 (곡반정동)",37.2389748560445,127.030734794922,,,,,0,0
284,365해피약국,031-411-3655,"경기도 시흥시 산현마을길 56, 청담빌딩 1동 1층 101호 (산현동)",37.3764882440919,126.845523216495,,,,,1,1
285,365햇살약국,032-555-7108,"인천광역시 계양구 경명대로 1115, 인평프라자 106.107호 (계산동)",37.5434807225536,126.730936154862,,,,,1,1
286,365햇살약국,051-714-3728,부산광역시 연제구 연수로 96-1 (연산동),35.1751439352802,129.081393780462,,,,,1,1
287,365햇살약국,050-71399-6368,"경기도 시흥시 황고개로 530, 107호 (장곡동)",37.3779902953299,126.789242019618,,,,,0,0
288,365햇살약국,031-000-0000,"경기도 시흥시 황고개로 530, 107호 (장곡동)",37.3782007909904,126.789251366352,,,,,0,0
289,365행복약국,032-429-8184,"인천광역시 남동구 논고개로123번길 35, 칼리오페 1층 106호 (논현동)",37.4015165296659,126.722065821029,,,,,0,1
290,365행복약국,031-431-4691,"경기도 시흥시 마유로418번길 18, 108호 (정왕동, 정왕프라자)",37.3511922085,126.7429140006,,,,,1,1
291,365행복약국,02-951-3456,"서울특별시 노원구 한글비석로 57, 지하1층 (하계동, 세이브존)",37.636930368121824,127.06845394329912,,,,,1,1
292,365화목약국,0502-1902-3378,광주광역시 동구 독립로264번길 2 (금남로5가),35.1545968120728,126.911333394841,,,,,1,1
293,365회기역약국,02-6212-1494,"서울특별시 동대문구 회기로 193, 1층 (휘경동)",37.59014337198364,127.0574960966934,,,,,1,1
294,365힘찬약국,044-866-8883,"세종특별자치시 세종로 1229, 스타플레이스 1층 107호 (고운동)",36.512441205955,127.241051806672,,,,,1,1
295,3층365약국,031-926-3069,"경기도 고양시 일산동구 중앙로1261번길 55, 효산캐슬 3층 306호 (장항동)",37.6575839055984,126.77085561273,,,,,1,0
296,3층건약국,02-582-2220,"서울특별시 서초구 사임당로 143, 3층 301호 (서초동)",37.49175652441634,127.02505225159102,,,,,0,0
297,3층맑은약국,031-555-1365,"경기도 남양주시 다산중앙로 132, 다산역 데시앙 3층 318호 일부호 (다산동)",37.6255542396617,127.15331636875,,,,,0,0
298,3층메디칼약국,02-401-7657,"서울특별시 송파구 양재대로 1222, 올림픽프라자 23-1,23호 (방이동)",37.5157276361757,127.131063164753,,,,,0,1
299,3층메디칼약국,031-703-9241,"경기도 성남시 분당구 서현로 192, 304호 (서현동, 야베스벨리)",37.38779314019999,127.1244252194,,,,,0,0
300,3층메이플약국,0507-1309-9572,"서울특별시 서초구 잠원로4길 50, 3층 2-321호 (잠원동)",,,,,,,0,0
301,3층바른약국,02-445-3414,"서울특별시 강남구 삼성로 14, 3층 311-1호 (개포동, 개포자이 프레지던스)",37.48780545749093,127.07384399200052,,,,,0,0
